Antibody,VH Positive Charge,VH Negative Charge,VH HM,VH pI,VH Charged,VH Polar,VH Hydrophobic,VH Aromatic,VH Amphipathic,VH Atoms,VH Bond A,VH Bond D,VL Positive Charge,VL Negative Charge,VL HM,VL pI,VL Charged,VL Polar,VL Hydrophobic,VL Aromatic,VL Amphipathic,VL Atoms,VL Bond A,VL Bond D,CDR Positive Charge,CDR Negative Charge,CDR HM,CDR pI,CDR Charged,CDR Polar,CDR Hydrophobic,CDR Aromatic,CDR Amphipathic,CDR Atoms,CDR Bond A,CDR Bond D
SAD8040_P02_F01,0.11382113821138211,0.06504065040650407,-0.5747967479674794,6.168292682926828,0.17886178861788618,0.3008130081300813,0.43902439024390244,0.13008130081300814,0.11382113821138211,3.796747967479675,0.3333333333333333,0.3089430894308943,0.08333333333333333,0.1111111111111111,-0.6074074074074071,5.906481481481482,0.19444444444444445,0.3148148148148148,0.4444444444444444,0.08333333333333333,0.06481481481481481,3.5462962962962963,0.3425925925925926,0.26851851851851855,0.125,0.125,-0.8125000000000001,5.9625,0.25,0.2777777777777778,0.4027777777777778,0.16666666666666666,0.1111111111111111,3.9305555555555554,0.375,0.3055555555555556
SAD8040_P01_G11,0.08,0.088,-0.5264,5.9392000000000005,0.168,0.296,0.392,0.168,0.168,3.84,0.424,0.368,0.06306306306306306,0.07207207207207207,-0.443243243243243,5.8990990990990975,0.13513513513513514,0.36036036036036034,0.43243243243243246,0.0990990990990991,0.09009009009009009,3.3513513513513513,0.3783783783783784,0.35135135135135137,0.03896103896103896,0.11688311688311688,-0.5207792207792207,5.63246753246753,0.15584415584415584,0.3116883116883117,0.3246753246753247,0.23376623376623376,0.23376623376623376,3.909090909090909,0.5714285714285714,0.4675324675324675
SAD8040_P01_B11,0.11290322580645161,0.08064516129032258,-0.5258064516129025,6.1250000000000036,0.1935483870967742,0.28225806451612906,0.4596774193548387,0.0967741935483871,0.0967741935483871,3.620967741935484,0.3064516129032258,0.2661290322580645,0.08333333333333333,0.07407407407407407,-0.663888888888888,6.0620370370370384,0.1574074074074074,0.35185185185185186,0.42592592592592593,0.10185185185185185,0.06481481481481481,3.5833333333333335,0.3888888888888889,0.3333333333333333,0.125,0.041666666666666664,-0.7888888888888889,6.256944444444441,0.16666666666666666,0.375,0.4027777777777778,0.09722222222222222,0.09722222222222222,3.4166666666666665,0.375,0.375
SAD8040_P01_F01,0.09836065573770492,0.09836065573770492,-0.5385245901639341,5.991803278688526,0.19672131147540983,0.28688524590163933,0.45901639344262296,0.10655737704918032,0.09016393442622951,3.5655737704918034,0.3442622950819672,0.2786885245901639,0.102803738317757,0.056074766355140186,-0.6018691588785039,6.140186915887853,0.1588785046728972,0.34579439252336447,0.45794392523364486,0.09345794392523364,0.056074766355140186,3.616822429906542,0.2897196261682243,0.2803738317757009,0.13043478260869565,0.07246376811594203,-0.9173913043478262,6.137681159420287,0.2028985507246377,0.36231884057971014,0.4057971014492754,0.11594202898550725,0.08695652173913043,3.6666666666666665,0.34782608695652173,0.3188405797101449
SAD8040_P01_D06,0.10687022900763359,0.07633587786259542,-0.5900763358778626,6.1000000000000005,0.183206106870229,0.26717557251908397,0.4198473282442748,0.16030534351145037,0.16793893129770993,3.885496183206107,0.366412213740458,0.3282442748091603,0.08108108108108109,0.06306306306306306,-0.32342342342342323,6.023423423423424,0.14414414414414414,0.3333333333333333,0.4774774774774775,0.09009009009009009,0.06306306306306306,3.279279279279279,0.35135135135135137,0.34234234234234234,0.12048192771084337,0.07228915662650602,-0.5626506024096384,6.073493975903613,0.1927710843373494,0.27710843373493976,0.39759036144578314,0.1927710843373494,0.1927710843373494,3.6867469879518073,0.4578313253012048,0.4578313253012048
SAD8040_P01_B06,0.11450381679389313,0.07633587786259542,-0.6618320610687021,6.1320610687022885,0.19083969465648856,0.3053435114503817,0.4198473282442748,0.12213740458015267,0.10687022900763359,3.786259541984733,0.3282442748091603,0.2900763358778626,0.06481481481481481,0.06481481481481481,-0.4657407407407401,5.94351851851852,0.12962962962962962,0.37962962962962965,0.42592592592592593,0.1111111111111111,0.06481481481481481,3.5277777777777777,0.37962962962962965,0.35185185185185186,0.10126582278481013,0.05063291139240506,-0.753164556962025,6.089873417721517,0.1518987341772152,0.4050632911392405,0.35443037974683544,0.13924050632911392,0.11392405063291139,3.7721518987341773,0.4050632911392405,0.3924050632911392
SAD8040_P01_H06,0.11450381679389313,0.061068702290076333,-0.6862595419847325,6.167938931297709,0.17557251908396945,0.3282442748091603,0.4198473282442748,0.11450381679389313,0.09923664122137404,3.7251908396946565,0.32061068702290074,0.29770992366412213,0.06542056074766354,0.09345794392523364,-0.5654205607476629,5.871962616822429,0.1588785046728972,0.3644859813084112,0.411214953271028,0.102803738317757,0.06542056074766354,3.5981308411214954,0.3925233644859813,0.3364485981308411,0.10256410256410256,0.08974358974358974,-0.8897435897435896,5.980769230769228,0.19230769230769232,0.3717948717948718,0.358974358974359,0.1282051282051282,0.10256410256410256,3.8205128205128207,0.3974358974358974,0.34615384615384615
SAD8040_P01_D10,0.0967741935483871,0.08064516129032258,-0.5467741935483872,6.017741935483873,0.1774193548387097,0.29838709677419356,0.43548387096774194,0.12903225806451613,0.12096774193548387,3.806451612903226,0.29838709677419356,0.25806451612903225,0.08490566037735849,0.05660377358490566,-0.6443396226415088,6.050943396226417,0.14150943396226415,0.4056603773584906,0.3867924528301887,0.10377358490566038,0.0660377358490566,3.6132075471698113,0.39622641509433965,0.3867924528301887,0.07142857142857142,0.07142857142857142,-0.6585714285714283,5.858571428571424,0.14285714285714285,0.4,0.35714285714285715,0.15714285714285714,0.14285714285714285,3.7714285714285714,0.4,0.37142857142857144
SAD8040_P01_A09,0.0967741935483871,0.08870967741935484,-0.5443548387096775,5.997580645161292,0.18548387096774194,0.2903225806451613,0.43548387096774194,0.12903225806451613,0.12096774193548387,3.806451612903226,0.3064516129032258,0.25806451612903225,0.05454545454545454,0.07272727272727272,-0.3409090909090905,5.891818181818179,0.12727272727272726,0.36363636363636365,0.4636363636363636,0.08181818181818182,0.05454545454545454,3.272727272727273,0.35454545454545455,0.3181818181818182,0.06666666666666667,0.10666666666666667,-0.5573333333333331,5.747999999999997,0.17333333333333334,0.36,0.38666666666666666,0.14666666666666667,0.12,3.72,0.38666666666666666,0.32
SAD8040_P02_E04,0.10687022900763359,0.07633587786259542,-0.6015267175572518,6.099236641221374,0.183206106870229,0.2748091603053435,0.4122137404580153,0.16030534351145037,0.16793893129770993,3.9083969465648853,0.37404580152671757,0.33587786259541985,0.07476635514018691,0.056074766355140186,-0.5280373831775697,6.014018691588786,0.1308411214953271,0.3925233644859813,0.40186915887850466,0.11214953271028037,0.07476635514018691,3.5981308411214954,0.40186915887850466,0.3925233644859813,0.08974358974358974,0.05128205128205128,-0.7153846153846152,6.041025641025637,0.14102564102564102,0.358974358974359,0.3333333333333333,0.20512820512820512,0.20512820512820512,3.9358974358974357,0.48717948717948717,0.47435897435897434
SAD8040_P01_A03,0.08870967741935484,0.07258064516129033,-0.5620967741935483,6.045161290322579,0.16129032258064516,0.29838709677419356,0.4596774193548387,0.11290322580645161,0.10483870967741936,3.6451612903225805,0.3064516129032258,0.2661290322580645,0.07964601769911504,0.07964601769911504,-0.5654867256637164,5.985840707964604,0.1592920353982301,0.34513274336283184,0.415929203539823,0.11504424778761062,0.07964601769911504,3.7610619469026547,0.37168141592920356,0.336283185840708,0.09090909090909091,0.05194805194805195,-0.8363636363636364,6.061038961038957,0.14285714285714285,0.38961038961038963,0.36363636363636365,0.15584415584415584,0.11688311688311688,3.8181818181818183,0.4025974025974026,0.4025974025974026
SAD8040_P01_F07,0.10655737704918032,0.09836065573770492,-0.5721311475409834,6.004918032786884,0.20491803278688525,0.28688524590163933,0.4426229508196721,0.11475409836065574,0.08196721311475409,3.69672131147541,0.319672131147541,0.27049180327868855,0.1111111111111111,0.09259259259259259,-0.4935185185185182,6.059259259259258,0.2037037037037037,0.28703703703703703,0.48148148148148145,0.07407407407407407,0.05555555555555555,3.509259259259259,0.3055555555555556,0.2777777777777778,0.1267605633802817,0.16901408450704225,-0.6732394366197184,5.761971830985914,0.29577464788732394,0.2535211267605634,0.4225352112676056,0.1267605633802817,0.08450704225352113,3.676056338028169,0.36619718309859156,0.29577464788732394
SAD8040_P02_H02,0.05511811023622047,0.05511811023622047,-0.32204724409448804,5.931496062992124,0.11023622047244094,0.3779527559055118,0.4094488188976378,0.12598425196850394,0.11811023622047244,3.661417322834646,0.3779527559055118,0.3543307086614173,0.06542056074766354,0.08411214953271028,-0.4700934579439249,5.94018691588785,0.14953271028037382,0.32710280373831774,0.4485981308411215,0.09345794392523364,0.07476635514018691,3.4766355140186915,0.37383177570093457,0.32710280373831774,0.06666666666666667,0.08,-0.756,5.877333333333331,0.14666666666666667,0.38666666666666666,0.30666666666666664,0.17333333333333334,0.16,3.7466666666666666,0.49333333333333335,0.4533333333333333
SAD8040_P02_D02,0.0743801652892562,0.049586776859504134,-0.33553719008264454,6.038016528925619,0.12396694214876033,0.34710743801652894,0.4297520661157025,0.10743801652892562,0.10743801652892562,3.5371900826446283,0.371900826446281,0.371900826446281,0.09259259259259259,0.08333333333333333,-0.644444444444444,6.080555555555557,0.17592592592592593,0.3148148148148148,0.4444444444444444,0.10185185185185185,0.06481481481481481,3.6944444444444446,0.3425925925925926,0.28703703703703703,0.07246376811594203,0.043478260869565216,-0.6014492753623186,6.030434782608693,0.11594202898550725,0.36231884057971014,0.37681159420289856,0.15942028985507245,0.15942028985507245,3.6956521739130435,0.42028985507246375,0.4057971014492754
SAD8040_P02_E01,0.07317073170731707,0.07317073170731707,-0.292682926829268,5.9626016260162595,0.14634146341463414,0.2764227642276423,0.4715447154471545,0.15447154471544716,0.12195121951219512,3.8048780487804876,0.2845528455284553,0.2601626016260163,0.10185185185185185,0.06481481481481481,-0.6166666666666661,6.1601851851851865,0.16666666666666666,0.3055555555555556,0.48148148148148145,0.09259259259259259,0.06481481481481481,3.6018518518518516,0.3055555555555556,0.26851851851851855,0.056338028169014086,0.056338028169014086,-0.4169014084507043,5.9816901408450684,0.11267605633802817,0.28169014084507044,0.5070422535211268,0.18309859154929578,0.09859154929577464,3.6338028169014085,0.28169014084507044,0.22535211267605634
SAD8040_P01_F03,0.08264462809917356,0.0743801652892562,-0.43553719008264435,5.9338842975206605,0.15702479338842976,0.35537190082644626,0.4214876033057851,0.10743801652892562,0.12396694214876033,3.7024793388429753,0.3140495867768595,0.2975206611570248,0.08928571428571429,0.08928571428571429,-0.49285714285714255,6.0080357142857155,0.17857142857142858,0.29464285714285715,0.4732142857142857,0.09821428571428571,0.08035714285714286,3.669642857142857,0.3392857142857143,0.2857142857142857,0.1095890410958904,0.0821917808219178,-0.6657534246575338,5.9794520547945185,0.1917808219178082,0.3835616438356164,0.3972602739726027,0.1232876712328767,0.0958904109589041,3.835616438356164,0.3561643835616438,0.3287671232876712
SAD8040_P01_B02,0.07936507936507936,0.09523809523809523,-0.3936507936507935,5.953174603174604,0.1746031746031746,0.2619047619047619,0.46825396825396826,0.11904761904761904,0.11904761904761904,3.5873015873015874,0.3412698412698413,0.2777777777777778,0.09009009009009009,0.07207207207207207,-0.4990990990990988,6.049549549549551,0.16216216216216217,0.2972972972972973,0.4864864864864865,0.09009009009009009,0.08108108108108109,3.5765765765765765,0.2972972972972973,0.2702702702702703,0.09090909090909091,0.06493506493506493,-0.4155844155844156,6.02207792207792,0.15584415584415584,0.2727272727272727,0.4805194805194805,0.12987012987012986,0.14285714285714285,3.5974025974025974,0.3246753246753247,0.3116883116883117
SAD8040_P01_G05,0.10687022900763359,0.07633587786259542,-0.600763358778626,6.099236641221374,0.183206106870229,0.2748091603053435,0.4122137404580153,0.16030534351145037,0.16793893129770993,3.900763358778626,0.37404580152671757,0.33587786259541985,0.08035714285714286,0.08035714285714286,-0.5267857142857141,5.973214285714287,0.16071428571428573,0.33035714285714285,0.45535714285714285,0.08928571428571429,0.08035714285714286,3.625,0.33035714285714285,0.29464285714285715,0.10843373493975904,0.060240963855421686,-0.7746987951807227,6.073493975903611,0.1686746987951807,0.3373493975903614,0.3614457831325301,0.18072289156626506,0.1927710843373494,3.963855421686747,0.42168674698795183,0.40963855421686746
SAD8040_P02_H05,0.10687022900763359,0.07633587786259542,-0.600763358778626,6.099236641221374,0.183206106870229,0.2748091603053435,0.4122137404580153,0.16030534351145037,0.16793893129770993,3.900763358778626,0.37404580152671757,0.33587786259541985,0.07272727272727272,0.05454545454545454,-0.3463636363636361,5.971818181818181,0.12727272727272726,0.37272727272727274,0.45454545454545453,0.09090909090909091,0.06363636363636363,3.3181818181818183,0.33636363636363636,0.33636363636363636,0.0963855421686747,0.07228915662650602,-0.5602409638554215,5.995180722891564,0.1686746987951807,0.3132530120481928,0.37349397590361444,0.1927710843373494,0.18072289156626506,3.819277108433735,0.43373493975903615,0.40963855421686746
SAD8044_P04_H07,0.07692307692307693,0.06153846153846154,-0.43846153846153796,6.005384615384615,0.13846153846153847,0.3384615384615385,0.4153846153846154,0.12307692307692308,0.13076923076923078,3.576923076923077,0.36153846153846153,0.3384615384615385,0.07476635514018691,0.056074766355140186,-0.48317757009345785,6.034579439252336,0.1308411214953271,0.3644859813084112,0.4485981308411215,0.102803738317757,0.06542056074766354,3.5233644859813085,0.34579439252336447,0.32710280373831774,0.03896103896103896,0.025974025974025976,-0.30649350649350665,5.925974025974024,0.06493506493506493,0.38961038961038963,0.42857142857142855,0.15584415584415584,0.11688311688311688,3.4935064935064934,0.35064935064935066,0.33766233766233766
SAD8044_P02_A06,0.10317460317460317,0.06349206349206349,-0.5698412698412695,6.10079365079365,0.16666666666666666,0.31746031746031744,0.42857142857142855,0.1111111111111111,0.12698412698412698,3.5634920634920637,0.31746031746031744,0.30952380952380953,0.06086956521739131,0.0782608695652174,-0.44956521739130406,5.911304347826087,0.1391304347826087,0.3217391304347826,0.4434782608695652,0.11304347826086956,0.10434782608695652,3.5391304347826087,0.3739130434782609,0.33043478260869563,0.0625,0.0625,-0.3300000000000002,5.866249999999997,0.125,0.3,0.45,0.1625,0.175,3.6,0.325,0.3125
SAD8044_P03_G06,0.08333333333333333,0.06060606060606061,-0.4977272727272725,6.030303030303029,0.14393939393939395,0.3409090909090909,0.42424242424242425,0.12121212121212122,0.13636363636363635,3.6136363636363638,0.3484848484848485,0.3333333333333333,0.07407407407407407,0.05555555555555555,-0.5296296296296289,6.024074074074075,0.12962962962962962,0.39814814814814814,0.4074074074074074,0.10185185185185185,0.06481481481481481,3.509259259259259,0.4074074074074074,0.39814814814814814,0.05,0.025,-0.5125,5.957499999999997,0.075,0.425,0.4,0.15,0.1375,3.5875,0.3875,0.3875
SAD8044_P03_C08,0.0967741935483871,0.08870967741935484,-0.514516129032258,6.036290322580644,0.18548387096774194,0.3064516129032258,0.41935483870967744,0.11290322580645161,0.10483870967741936,3.7903225806451615,0.3790322580645161,0.3467741935483871,0.05454545454545454,0.07272727272727272,-0.5045454545454542,5.894545454545452,0.12727272727272726,0.37272727272727274,0.42727272727272725,0.09090909090909091,0.07272727272727272,3.3636363636363638,0.36363636363636365,0.3181818181818182,0.08,0.10666666666666667,-0.7213333333333336,5.878666666666662,0.18666666666666668,0.32,0.38666666666666666,0.13333333333333333,0.10666666666666667,3.6133333333333333,0.4,0.32
SAD8044_P01_F03,0.08870967741935484,0.08064516129032258,-0.4314516129032256,5.987903225806452,0.1693548387096774,0.3225806451612903,0.4112903225806452,0.12903225806451613,0.12096774193548387,3.806451612903226,0.3870967741935484,0.3709677419354839,0.07407407407407407,0.05555555555555555,-0.5222222222222217,6.025925925925926,0.12962962962962962,0.3888888888888889,0.4166666666666667,0.10185185185185185,0.06481481481481481,3.5833333333333335,0.37962962962962965,0.3611111111111111,0.06944444444444445,0.06944444444444445,-0.5458333333333332,5.901388888888885,0.1388888888888889,0.3611111111111111,0.375,0.16666666666666666,0.1388888888888889,3.7083333333333335,0.4583333333333333,0.4305555555555556
SAD8044_P01_B12,0.08461538461538462,0.08461538461538462,-0.5184615384615382,5.992307692307692,0.16923076923076924,0.2923076923076923,0.4307692307692308,0.14615384615384616,0.12307692307692308,3.7,0.36153846153846153,0.3076923076923077,0.06306306306306306,0.06306306306306306,-0.3927927927927926,5.948648648648649,0.12612612612612611,0.35135135135135137,0.4594594594594595,0.09009009009009009,0.07207207207207207,3.2882882882882885,0.35135135135135137,0.32432432432432434,0.07317073170731707,0.08536585365853659,-0.5926829268292685,5.871951219512193,0.15853658536585366,0.34146341463414637,0.3780487804878049,0.18292682926829268,0.14634146341463414,3.597560975609756,0.45121951219512196,0.4024390243902439
SAD8044_P04_D10,0.08270676691729323,0.09022556390977443,-0.4097744360902253,5.958646616541354,0.17293233082706766,0.2706766917293233,0.45112781954887216,0.14285714285714285,0.12781954887218044,3.6390977443609023,0.3533834586466165,0.3007518796992481,0.08411214953271028,0.056074766355140186,-0.6607476635514011,6.054205607476636,0.14018691588785046,0.40186915887850466,0.3925233644859813,0.102803738317757,0.07476635514018691,3.5981308411214954,0.3925233644859813,0.38317757009345793,0.075,0.075,-0.56125,5.934999999999997,0.15,0.3375,0.3875,0.175,0.15,3.625,0.45,0.4125
SAD8044_P01_F07,0.11904761904761904,0.07936507936507936,-0.6333333333333331,6.136507936507935,0.1984126984126984,0.2777777777777778,0.4523809523809524,0.11904761904761904,0.10317460317460317,3.7063492063492065,0.31746031746031744,0.2857142857142857,0.09259259259259259,0.09259259259259259,-0.5722222222222219,5.97037037037037,0.18518518518518517,0.32407407407407407,0.42592592592592593,0.10185185185185185,0.08333333333333333,3.5833333333333335,0.35185185185185186,0.3148148148148148,0.14666666666666667,0.10666666666666667,-0.8320000000000003,6.041333333333333,0.25333333333333335,0.30666666666666664,0.38666666666666666,0.14666666666666667,0.12,3.7733333333333334,0.38666666666666666,0.37333333333333335
SAD8044_P03_B08,0.09848484848484848,0.06060606060606061,-0.562121212121212,6.1015151515151524,0.1590909090909091,0.3333333333333333,0.3939393939393939,0.14393939393939395,0.12121212121212122,3.8257575757575757,0.3712121212121212,0.36363636363636365,0.05405405405405406,0.07207207207207207,-0.5063063063063059,5.891891891891889,0.12612612612612611,0.3783783783783784,0.42342342342342343,0.09009009009009009,0.07207207207207207,3.3783783783783785,0.3783783783783784,0.3333333333333333,0.09523809523809523,0.07142857142857142,-0.9392857142857144,6.013095238095234,0.16666666666666666,0.39285714285714285,0.32142857142857145,0.15476190476190477,0.13095238095238096,3.75,0.44047619047619047,0.40476190476190477
SAD8044_P01_B01,0.06722689075630252,0.05042016806722689,-0.37478991596638644,6.007563025210084,0.11764705882352941,0.3697478991596639,0.3949579831932773,0.12605042016806722,0.11764705882352941,3.638655462184874,0.4117647058823529,0.40336134453781514,0.06422018348623854,0.05504587155963303,-0.41100917431192613,5.977981651376146,0.11926605504587157,0.3669724770642202,0.44954128440366975,0.08256880733944955,0.06422018348623854,3.302752293577982,0.3486238532110092,0.3394495412844037,0.057971014492753624,0.043478260869565216,-0.6507246376811595,5.93188405797101,0.10144927536231885,0.43478260869565216,0.30434782608695654,0.15942028985507245,0.15942028985507245,3.6231884057971016,0.5072463768115942,0.4927536231884058
SAD8044_P01_F09,0.05426356589147287,0.046511627906976744,-0.33565891472868203,5.934108527131785,0.10077519379844961,0.3875968992248062,0.3798449612403101,0.13953488372093023,0.13953488372093023,3.612403100775194,0.4186046511627907,0.4108527131782946,0.08108108108108109,0.06306306306306306,-0.4846846846846845,6.000900900900902,0.14414414414414414,0.35135135135135137,0.43243243243243246,0.0990990990990991,0.09009009009009009,3.3333333333333335,0.3783783783783784,0.3783783783783784,0.04938271604938271,0.037037037037037035,-0.4395061728395064,5.891358024691353,0.08641975308641975,0.3950617283950617,0.32098765432098764,0.19753086419753085,0.20987654320987653,3.5925925925925926,0.5185185185185185,0.5185185185185185
SAD8044_P02_B02,0.06779661016949153,0.05084745762711865,-0.3686440677966101,6.00593220338983,0.11864406779661017,0.3644067796610169,0.3983050847457627,0.13559322033898305,0.11864406779661017,3.73728813559322,0.3983050847457627,0.3898305084745763,0.09259259259259259,0.08333333333333333,-0.5398148148148145,6.003703703703703,0.17592592592592593,0.32407407407407407,0.4537037037037037,0.08333333333333333,0.06481481481481481,3.4814814814814814,0.32407407407407407,0.2962962962962963,0.08955223880597014,0.07462686567164178,-0.6686567164179107,5.911940298507462,0.16417910447761194,0.3880597014925373,0.31343283582089554,0.1791044776119403,0.16417910447761194,3.91044776119403,0.47761194029850745,0.4626865671641791
SAD8044_P03_D03,0.08130081300813008,0.08130081300813008,-0.4487804878048777,5.958536585365855,0.16260162601626016,0.3170731707317073,0.3983739837398374,0.14634146341463414,0.14634146341463414,3.747967479674797,0.3902439024390244,0.36585365853658536,0.08411214953271028,0.056074766355140186,-0.6542056074766348,6.053271028037383,0.14018691588785046,0.40186915887850466,0.3925233644859813,0.102803738317757,0.06542056074766354,3.588785046728972,0.3925233644859813,0.38317757009345793,0.05714285714285714,0.04285714285714286,-0.7428571428571429,5.965714285714281,0.1,0.44285714285714284,0.3142857142857143,0.18571428571428572,0.14285714285714285,3.857142857142857,0.4857142857142857,0.44285714285714284
SAD8044_P04_F08,0.10852713178294573,0.09302325581395349,-0.4992248062015505,6.0782945736434115,0.20155038759689922,0.24031007751937986,0.4496124031007752,0.15503875968992248,0.13178294573643412,3.8372093023255816,0.35658914728682173,0.31007751937984496,0.08928571428571429,0.08035714285714286,-0.4741071428571426,6.000000000000002,0.16964285714285715,0.32142857142857145,0.44642857142857145,0.10714285714285714,0.08035714285714286,3.7410714285714284,0.3482142857142857,0.33035714285714285,0.1111111111111111,0.08641975308641975,-0.5197530864197529,6.041975308641972,0.19753086419753085,0.25925925925925924,0.41975308641975306,0.19753086419753085,0.1728395061728395,4.08641975308642,0.4074074074074074,0.38271604938271603
SAD8044_P03_A03,0.06451612903225806,0.056451612903225805,-0.3499999999999998,5.963709677419355,0.12096774193548387,0.3387096774193548,0.3870967741935484,0.1774193548387097,0.1532258064516129,3.8548387096774195,0.4274193548387097,0.4112903225806452,0.08333333333333333,0.05555555555555555,-0.6138888888888884,6.0546296296296305,0.1388888888888889,0.39814814814814814,0.3888888888888889,0.1111111111111111,0.07407407407407407,3.6203703703703702,0.39814814814814814,0.3888888888888889,0.041666666666666664,0.027777777777777776,-0.5430555555555555,5.906944444444441,0.06944444444444445,0.4166666666666667,0.2777777777777778,0.2638888888888889,0.2361111111111111,4.125,0.5555555555555556,0.5416666666666666
SAD8044_P01_E09,0.08661417322834646,0.05511811023622047,-0.4157480314960628,6.047244094488189,0.14173228346456693,0.3543307086614173,0.4015748031496063,0.12598425196850394,0.11023622047244094,3.6141732283464565,0.3858267716535433,0.3779527559055118,0.07476635514018691,0.056074766355140186,-0.5495327102803732,6.019626168224299,0.1308411214953271,0.3925233644859813,0.411214953271028,0.102803738317757,0.06542056074766354,3.514018691588785,0.3925233644859813,0.38317757009345793,0.06756756756756757,0.02702702702702703,-0.6621621621621621,5.998648648648644,0.0945945945945946,0.4594594594594595,0.3108108108108108,0.16216216216216217,0.14864864864864866,3.635135135135135,0.4864864864864865,0.4864864864864865
SAD8044_P03_B09,0.10743801652892562,0.0743801652892562,-0.4330578512396692,6.06611570247934,0.18181818181818182,0.3140495867768595,0.4462809917355372,0.11570247933884298,0.09090909090909091,3.644628099173554,0.32231404958677684,0.3140495867768595,0.08411214953271028,0.056074766355140186,-0.6738317757009338,6.095327102803737,0.14018691588785046,0.38317757009345793,0.411214953271028,0.102803738317757,0.06542056074766354,3.6261682242990654,0.35514018691588783,0.32710280373831774,0.1323529411764706,0.029411764705882353,-0.761764705882353,6.279411764705879,0.16176470588235295,0.39705882352941174,0.39705882352941174,0.1323529411764706,0.08823529411764706,3.8088235294117645,0.3235294117647059,0.35294117647058826
SAD8044_P02_G10,0.10317460317460317,0.0873015873015873,-0.5984126984126984,6.050793650793651,0.19047619047619047,0.2619047619047619,0.42063492063492064,0.16666666666666666,0.15079365079365079,3.9682539682539684,0.35714285714285715,0.30952380952380953,0.09009009009009009,0.06306306306306306,-0.4864864864864862,6.0162162162162165,0.15315315315315314,0.36036036036036034,0.42342342342342343,0.0990990990990991,0.09009009009009009,3.3783783783783785,0.3783783783783784,0.3783783783783784,0.10126582278481013,0.08860759493670886,-0.5734177215189874,5.936708860759492,0.189873417721519,0.2911392405063291,0.35443037974683544,0.22784810126582278,0.20253164556962025,3.962025316455696,0.4810126582278481,0.45569620253164556
SAD4605_P09_B04,0.09917355371900827,0.08264462809917356,-0.4049586776859501,6.013223140495865,0.18181818181818182,0.30578512396694213,0.4462809917355372,0.12396694214876033,0.10743801652892562,3.743801652892562,0.33884297520661155,0.3140495867768595,0.09821428571428571,0.08035714285714286,-0.6285714285714279,6.089285714285715,0.17857142857142858,0.33035714285714285,0.45535714285714285,0.10714285714285714,0.05357142857142857,3.75,0.33035714285714285,0.2767857142857143,0.136986301369863,0.0821917808219178,-0.6150684931506849,6.0904109589041076,0.2191780821917808,0.3013698630136986,0.410958904109589,0.1780821917808219,0.1506849315068493,4.041095890410959,0.3698630136986301,0.3698630136986301
SAD4931_P21_C05,0.09917355371900827,0.0743801652892562,-0.5892561983471067,6.037190082644626,0.17355371900826447,0.35537190082644626,0.39669421487603307,0.09917355371900827,0.10743801652892562,3.5289256198347108,0.36363636363636365,0.34710743801652894,0.11403508771929824,0.07894736842105263,-0.5596491228070172,6.098245614035091,0.19298245614035087,0.3157894736842105,0.4649122807017544,0.09649122807017543,0.07894736842105263,3.736842105263158,0.32456140350877194,0.30701754385964913,0.10666666666666667,0.06666666666666667,-0.6506666666666666,5.973333333333331,0.17333333333333334,0.4266666666666667,0.36,0.13333333333333333,0.10666666666666667,3.7333333333333334,0.4,0.4
SAD4931_P09_D09,0.09090909090909091,0.06611570247933884,-0.5338842975206609,6.057024793388428,0.15702479338842976,0.32231404958677684,0.4297520661157025,0.11570247933884298,0.12396694214876033,3.6115702479338845,0.3305785123966942,0.3140495867768595,0.125,0.08928571428571429,-0.726785714285714,6.14464285714286,0.21428571428571427,0.30357142857142855,0.4375,0.09821428571428571,0.07142857142857142,3.8482142857142856,0.32142857142857145,0.2857142857142857,0.1232876712328767,0.0684931506849315,-0.767123287671233,6.1041095890410935,0.1917808219178082,0.3424657534246575,0.3835616438356164,0.1506849315068493,0.136986301369863,3.8904109589041096,0.3561643835616438,0.3561643835616438
SAD4931_P21_A05,0.09917355371900827,0.08264462809917356,-0.6280991735537186,6.080991735537187,0.18181818181818182,0.2975206611570248,0.4380165289256198,0.10743801652892562,0.11570247933884298,3.8016528925619837,0.3140495867768595,0.2644628099173554,0.10714285714285714,0.08035714285714286,-0.7151785714285712,6.117857142857145,0.1875,0.3125,0.45535714285714285,0.09821428571428571,0.0625,3.6875,0.3125,0.26785714285714285,0.0958904109589041,0.0821917808219178,-0.8602739726027396,6.041095890410957,0.1780821917808219,0.3150684931506849,0.410958904109589,0.1506849315068493,0.1095890410958904,3.9452054794520546,0.3424657534246575,0.2876712328767123
SAD4605_P10_C05,0.08403361344537816,0.07563025210084033,-0.43613445378151217,6.0184873949579805,0.15966386554621848,0.2857142857142857,0.44537815126050423,0.14285714285714285,0.12605042016806722,3.7394957983193278,0.3277310924369748,0.2857142857142857,0.11607142857142858,0.08035714285714286,-0.6937499999999996,6.125000000000001,0.19642857142857142,0.32142857142857145,0.4375,0.10714285714285714,0.08035714285714286,3.8035714285714284,0.33035714285714285,0.29464285714285715,0.0958904109589041,0.0684931506849315,-0.6904109589041095,6.042465753424655,0.1643835616438356,0.3150684931506849,0.3972602739726027,0.1780821917808219,0.1643835616438356,3.9452054794520546,0.3561643835616438,0.3150684931506849
