A11X,A11Y,B11X,B11Y,C11X,C11Y,D11X,D11Y,E11X,E11Y,F11X,F11Y,G11X,G11Y,H11X,H11Y
946.47406,4085.44531,1091.27759,5137.66992,1063.65686,2626.14478,1528.85913,5271.94727,1982.41467,4826.5459,566.506409,30.3864479,245.988373,25.9637833,72.5269318,15.0203705
1088.10669,3793.2395,1212.09619,4821.9917,1417.72034,6160.4502,1652.47913,5231.53564,1819.64636,2987.51587,551.211853,53.0958176,439.035889,30.5056572,54.8005104,17.9409981
1052.76111,5364.93066,1317.94214,5208.90967,1115.33398,4475.05713,1546.6571,5322.90918,1511.89563,1070.95239,1391.14856,1178.41956,615.787476,18.9781189,71.144104,35.9416008
1068.89014,4242.65869,1237.13013,4942.61963,1174.15186,4850.61426,1651.79968,5852.72314,1854.52698,2186.59644,614.190125,6.35385513,289.642822,35.6435776,86.5578613,33.3189964
1001.13153,4365.02686,1158.8573,4841.87598,1192.66504,4953.44385,1516.83093,5244.74365,1801.87231,3222.44165,464.582458,42.4385071,364.756592,32.5679779,80.7523727,39.8635864
937.28302,4331.41016,1170.56372,3020.89453,1087.51062,4280.1499,1391.05322,4687.71436,1803.4458,3959.45313,572.729126,58.38871,267.660614,20.5039978,61.4523888,24.9862671
1026.26086,5340.69531,1228.41602,5779.13525,1303.20789,5114.97266,1357.20972,5996.04834,1691.94934,1844.39417,895.071045,68.9625702,171.101089,21.1000443,64.2538071,51.9394875
1160.03748,5651.89111,1246.1781,5931.31787,1123.14221,4773.02051,1558.6853,5282.62842,1512.52747,2386.78467,1126.2179,156.462189,326.085083,18.4893608,70.5242157,45.5021858
1235.54468,47.1234322,1213.78894,5030.79883,1257.44348,5395.82959,1669.01355,5521.90527,996.243958,184.631348,698.220703,58.7701797,218.629837,16.4747238,68.5453415,20.6589699
1130.3783,4641.0083,1412.67773,4474.90234,1418.85278,5723.64307,1525.98621,4653.7041,67.079071,17.0111656,742.113586,71.6686249,536.870972,29.3850899,73.1945038,34.4276428
1043.93958,4650.31885,1110.70874,5707.8125,1029.37219,4012.25098,1669.03735,4078.19751,1772.99976,4151.79736,637.567017,46.3962555,530.40979,30.8156013,58.6152077,7.96318054
1018.32153,5269.45605,1105.53503,5567.57471,1027.01184,4443.50244,1513.64807,4612.72021,1583.5166,4250.10938,988.686096,276.494019,314.903259,30.6606293,51.8083572,5.11407852
1031.23193,4017.6748,1164.29333,5620.16943,1193.26111,4365.70654,1442.84961,5213.5708,1542.59204,4544.31787,831.997375,55.5753708,483.071808,19.5384026,67.3770905,7.9870224
1003.95679,5473.66162,1148.36694,5431.85449,1351.14197,5374.43164,1386.94043,5284.05908,1653.34937,4687.66699,888.216492,39.3629074,604.987122,22.4709511,64.8021698,27.4062157
995.755188,5629.1582,1151.19214,5972.14697,1167.13049,4609.3584,1716.7926,3961.4082,1761.29346,4696.29785,1086.22314,285.959229,239.217285,23.4365463,63.3835793,27.7638435
1156.75928,4561.1499,1149.66626,5137.16943,1220.07129,5785.13135,1182.27002,4412.3291,1426.06494,1111.74585,523.376465,20.968914,225.281708,6.35385513,74.2673874,11.1103058
1057.81555,4783.08203,1393.23474,4461.95605,1304.40002,5458.5459,1548.58826,5455.94678,1684.70142,4084.58716,450.742249,22.4471092,405.764587,43.5471535,75.4356384,63.931942
1124.68005,6577.27734,1189.51794,4861.81982,1244.87878,5333.4834,1340.56812,5371.3916,1722.37158,3631.86597,930.011292,135.874756,178.110596,31.2328339,70.0712204,41.0556793
1060.09241,5052.80518,1294.32678,5822.01465,973.057739,4158.18701,1590.90759,5467.25977,1685.36902,2234.91187,1620.38806,2970.54053,206.029419,38.8741493,52.0825386,37.5628471
764.751465,3862.27368,1179.99316,5281.26953,1124.45349,4759.8125,1275.20557,5682.81396,1080.823,169.646744,475.692749,23.5080719,447.964661,18.7516212,72.3957977,14.6746635
1222.37207,2365.88721,973.975647,5759.16748,1239.49048,3463.04175,1622.68872,4260.22998,1631.14075,3101.14624,668.334961,42.2954559,781.273865,61.237812,69.9877777,9.14335251
1090.43115,5430.82959,1254.09363,4737.67529,1330.26843,5555.78467,1574.75476,5693.42383,1694.26208,4881.0957,1068.03174,42.1047211,221.669678,9.32216644,69.3559647,20.8735466
944.817078,5286.59814,1079.86926,5287.22998,1163.00586,4340.5415,1474.07056,4862.39209,1797.44958,5444.72949,814.330566,94.0322876,810.182068,57.2919846,110.208984,13.4825706
1236.74866,5050.30176,763.463989,4788.82813,1216.60229,4618.40625,1386.90466,4521.67969,1270.42529,209.236145,380.909454,16.3078308,536.584839,7.78436661,88.095665,45.3233719
1150.9657,5072.76074,1232.88635,5576.34814,1129.61536,4579.60352,1314.71155,4932.54639,1277.94739,420.60614,862.181213,54.0614128,141.537186,13.3514404,59.3543053,21.2311745
1083.86279,5061.76953,1260.19714,5630.12354,1321.63757,5368.90039,1373.72021,3656.4231,1297.09241,349.509705,384.998322,23.7584114,435.137756,36.907196,55.9568405,30.6963921
898.456543,4565.21533,1211.81006,4860.91357,1438.3197,5986.1543,1386.38025,4265.77344,1494.12158,796.759155,493.502625,35.4290009,138.056274,21.6126442,86.8439636,28.1453133
1206.35034,4691.23145,1061.33228,5221.80811,1378.70313,5409.27637,1576.63818,5311.29834,1613.24744,2295.86353,916.016113,71.47789,452.363495,33.0328941,69.7016754,35.5005264
927.078735,4622.93604,1163.37537,5881.08301,1125.13306,5022.04883,1668.63208,5101.34717,1245.61792,322.115417,665.545471,42.1404839,844.860107,35.5482101,72.9203186,41.7590141
1105.36816,4306.29248,1210.21265,6513.29736,1306.09277,5275.89307,1466.63184,3896.04565,1614.48718,3333.1394,397.646423,18.9900398,184.214111,23.5915184,70.309639,26.845932
1106.58411,4126.96582,1105.18933,4553.81885,1286.37549,4246.0918,1510.27441,3296.70898,1818.81189,4183.35205,667.989258,25.7611275,286.149963,25.9876251,74.3150711,22.3040581
1383.97217,5046.36768,1263.86877,5331.31348,1350.66504,4566.24023,1895.9165,5427.53955,1702.84509,1620.65027,1418.97205,1033.59229,782.775879,39.9589539,66.0657883,30.9705734
1151.49023,5615.61572,553.762939,2182.26904,1426.38684,5858.39746,1552.80823,5576.67041,1434.55261,4313.6001,1618.13501,1660.89539,221.753113,29.1705132,73.0276108,48.148632
967.442993,4972.1958,1326.00073,4422.3667,1277.88782,4218.31592,1213.07373,3927.19507,1328.12256,591.659546,324.368469,16.617775,234.615799,16.605854,74.470047,25.3677368
1254.9043,4669.38037,1186.95496,5698.37109,1295.86462,4990.75635,1419.34155,5464.95898,1194.76318,270.903107,341.761108,30.4102898,428.688538,38.6834145,85.401535,19.6456909
972.378235,4113.04248,1461.18408,6505.28662,1327.55042,4910.14697,1580.28601,5076.82568,1591.5155,2791.6311,731.873535,39.3271446,354.504578,9.8824501,68.3546066,22.5663185
986.862183,5815.83984,1197.04004,5213.30811,1009.7265,4248.48779,1564.07361,4770.63672,2108.74072,3873.45557,957.679749,51.6414642,445.175171,3.98159027,60.2722168,39.6370888
1025.5813,4355.81201,1242.30383,6303.54883,1405.58484,4306.99609,1573.28845,5115.04395,1572.76392,1549.06506,248.885162,21.1119652,229.978561,21.8987465,58.1145287,34.5110893
1183.60522,4398.87061,1144.87415,3927.06396,1078.87988,5188,1776.08728,5443.00098,1485.08545,4312.62256,1012.50409,120.127197,740.778442,57.4588776,60.8444214,33.3189964
1207.69739,4277.99219,1035.05847,5085.08691,1156.71155,4933.73877,1455.23547,5380.1416,1796.09058,4390.75244,526.261353,21.6245651,210.73819,23.1862068,56.4575195,33.056736
1103.18665,4643.0708,951.886169,3982.38892,1277.25598,5449.35449,1442.49207,5323.38623,1687.82471,4107.28467,461.387634,20.2417374,501.73999,24.9743462,66.9360199,19.7887421
1112.97363,3977.72778,1322.66284,5498.67139,1159.46533,4633.79639,1547.62268,5284.20215,1679.31323,2809.79883,1410.38892,213.789948,214.838989,32.6395035,53.2150269,15.2111053
1111.16174,2555.81152,1095.00879,5456.34033,1236.05725,4616.0459,1834.18994,5095.83936,1688.92151,13045.7881,891.256348,162.482269,249.838837,41.6517258,62.3345375,27.7876854
1014.28033,4855.65674,1084.14893,5277.59814,1160.10901,4303.89648,1287.35303,1424.89673,1286.29211,463.426117,564.014893,21.5172768,192.725662,18.9900398,67.6274261,17.1065331
1273.78699,15045.2734,1268.61328,5762.17188,1069.15234,4581.27246,1373.54138,4493.03369,1627.76709,3909.67139,34.8091125,11.5633011,290.226929,8.73804092,73.7190247,21.8033791
1368.71338,3747.21289,1217.23413,4859.08984,1197.23083,5354.39258,1571.08301,4713.07031,1603.20996,3682.0293,1203.46545,100.827217,234.115128,14.6389008,74.0647278,48.2320786
1081.32361,5639.11182,1078.02148,5199.40869,1411.99829,5713.9873,1646.51868,5367.06445,1515.16199,4796.95801,448.858734,8.86917114,177.86026,20.813942,52.2494316,22.6259232
1247.88281,5580.55615,918.400269,6395.14941,1397.37134,4781.53223,1619.18396,3232.89624,1387.17896,445.604309,1355.31421,1584.31531,296.676147,18.2032585,64.6591187,13.1368637
1292.7771,5310.61865,1186.70459,5742.32324,1232.48096,4969.76367,1660.65698,5346.13135,1797.44958,4290.75977,850.40332,29.9453735,273.060791,15.6998634,70.9056854,27.8115273
1094.29358,5131.2207,1266.45569,4967.05762,1199.19775,5560.63672,1534.21167,5150.98584,1104.3429,169.360641,314.319122,22.0656395,324.022766,20.1106071,63.6339188,14.9726868
1120.78186,5846.20215,1095.73608,3635.83569,1336.88452,4203.17627,1404.94104,5315.5542,1299.53625,494.611267,218.987457,36.8118286,345.337402,56.1594963,58.8774681,83.863739
990.46228,5181.55078,1114.83337,5799.30566,1358.31836,3579.104,1398.76599,5873.44189,1706.00415,3391.09888,509.309753,25.3200531,441.873077,25.9041786,82.4689865,14.8773193
1106.11914,6038.77295,1066.10059,5080.80713,1088.72656,1716.24426,1625.93127,4640.94873,2079.40332,4950.57129,1238.66797,110.793114,372.326385,9.7990036,62.6087189,38.1350517
1001.78717,4390.93115,1348.80542,5086.43408,1314.62817,5545.771,1725.14917,4921.15039,1747.91809,5228.87695,269.782532,3.30209732,148.355957,5.90085983,66.9837036,18.2747841
1235.18701,3373.4917,1334.21423,5911.49316,1397.71704,5165.82715,1400.8761,4881.94238,1358.36597,733.315918,705.075256,5.30481339,271.725647,55.3011894,76.9615173,10.2758408
940.680481,5513.81104,924.718384,3887.56982,1195.72876,5114.01904,1358.74744,5166.14893,1551.99768,2623.09302,848.829773,52.3328781,646.984558,34.4634056,74.2077789,12.588501
981.27124,4538.05908,1180.44617,4241.06104,1165.93835,5046.58203,1522.42188,5238.48535,1620.90063,3767.96729,1092.26709,265.920166,310.266022,18.0959702,70.1546631,21.7795372
1142.7522,5220.81836,1180.16003,6260.50244,1487.46973,5711.93701,1562.96497,5018.06738,1952.76733,4418.69482,1171.51733,57.6734543,328.218933,23.8537788,68.7122345,36.7879868
1048.94641,4389.63184,705.456726,1585.32861,1170.71863,5087.35156,1896.38135,4769.11084,958.549988,224.518768,478.291504,24.6405602,478.005402,30.8156013,78.0582428,41.9735909
1174.68835,4332.54248,1149.9762,4944.36035,968.992737,5109.5127,1408.54126,3598.23706,1650.40491,2444.00513,802.814941,25.7015228,463.294983,25.343895,70.6553497,27.2989273
1155.19763,5207.93213,1109.44507,5450.96387,1974.67798,2735.56714,1510.21484,2520.02466,1580.0238,2697.146,1255.47644,111.806396,502.657898,20.635128,56.7436218,52.9527664
1082.30115,4012.79932,1092.4458,5137.09766,1289.01001,5685.23389,982.630249,1317.65601,923.979309,39.9589539,1032.11401,109.875198,290.513031,16.9038773,59.6880913,30.040741
968.217834,5282.77148,1340.68726,5069.12451,1324.53442,5841.76758,1428.75916,5003.34521,1217.66333,3631.46069,437.319275,31.1136246,170.2547,29.706955,70.5957413,41.8305397
1245.9397,3910.23169,1285.42188,5430.98438,1196.24133,4610.34766,1405.4895,5219.55469,1220.13086,236.034393,575.208679,23.5795975,568.306458,39.4940376,64.5637512,33.1044197
1146.56689,5246.6748,1284.61121,5067.68213,1353.06116,10313.6416,1465.34448,5577.58789,1252.69885,678.825378,1708.2572,2933.82397,476.706024,45.4306602,65.8392944,12.4812126
1193.88098,4701.61426,849.950317,4735.21924,1180.50574,4226.74414,1646.61401,4610.50293,1872.78992,5465.85303,393.283356,29.3016434,474.119202,26.4763832,57.6734543,16.450882
1048.11194,6114.69727,1095.72412,3733.92114,1374.88843,4763.11426,1562.64307,5055.16553,1329.5531,1084.67346,732.135742,85.234642,235.044952,26.2856483,77.0211182,37.1217728
1134.72937,5324.54248,1202.03491,5618.94189,1168.54907,5179.88184,1435.56592,4906.76172,1452.85132,1347.64905,479.328644,31.3401222,453.996643,26.1306763,72.3361969,45.5379486
1073.78955,5330.9917,1089.2511,4696.70313,1308.87036,5334.37744,1722.63379,5088.5083,1332.61682,727.641602,525.403015,30.207634,265.645996,48.3036041,80.4305115,24.4617462
1004.46942,4556.16699,1234.72217,4215.69336,1143.68201,4713.08252,1366.90137,4063.49902,1608.50281,3894.51978,407.719604,23.1742859,255.596634,13.1607056,66.4353333,20.9927559
1238.9541,5814.48096,1132.32141,5365.33594,1425.0874,2280.80762,1728.3678,4880.96484,1780.61719,3633.65405,294.804565,19.5860863,208.735474,16.6535378,80.5973969,46.2055206
1149.15369,5515.43213,1310.0863,5734.70605,1210.41541,5347.62158,1429.4386,5187.46387,1297.83154,325.798981,1633.59644,119.709969,347.042084,41.3417816,57.2800636,24.2471695
1036.98975,5357.05078,1068.4967,5051.70801,1236.06921,5503.26123,1663.80408,5399.97803,1181.98389,588.381287,444.042694,12.7196312,152.266022,48.5539436,70.3930817,11.4440918
1072.80017,5685.57959,1231.86108,5617.49951,1350.79626,4814.1001,1510.05981,4880.94092,1335.16785,330.579285,724.685181,28.0737877,637.018677,65.5412674,70.7387924,36.6926193
1172.26843,4012.13159,1176.79834,5046.60596,1242.81641,1725.97168,1474.41626,5792.54639,1537.6687,968.5755,315.356262,13.2679939,423.157227,267.291077,78.7973404,25.4869461
1005.50653,5008.57813,1055.479,6077.89746,1294.31482,4761.91064,1654.5415,4547.48877,1771.99841,4693.7583,501.489624,25.8564949,433.456909,259.804718,79.7748566,51.1288643
828.30188,4564.36865,1057.10034,5070.16162,1273.53662,5874.45508,1511.23999,1280.2959,1203.41772,202.131271,1050.5199,72.6222992,452.184692,352.859497,78.1536102,35.7508659
1037.00159,5239.70117,1164.29333,5773.03174,1275.78979,5132.09082,1526.35571,4368.09082,1177.77588,440.526001,839.805603,57.4111938,326.883789,323.736664,115.466118,52.189827
1104.60522,4981.38672,1055.3479,5054.41406,1258.70703,5146.55127,1528.4657,5223.04785,1388.21606,1127.77954,932.455078,42.7007675,504.088409,312.161438,69.0579376,22.315979
1081.34741,5270.56445,1182.98535,5559.26563,1111.49548,5287.64746,1500.17737,1539.12305,1771.85535,4119.24121,476.229187,26.3810158,366.723541,243.830688,97.0721283,32.2341919
1251.61414,4058.50415,1263.4873,5597.92529,1204.13306,4243.06396,1489.42468,4282.92773,1121.31836,222.551819,749.564148,84.0425491,528.085205,169.265274,74.7561493,47.7671623
1199.79382,4135.60889,1277.72095,1882.7439,1174.25916,5255.77051,1633.1792,5518.54395,1204.5741,308.39444,580.680359,20.2536583,427.126892,81.741806,63.8961792,39.6370888
987.100586,2749.59814,1189.1604,5248.15332,1090.45508,5844.46191,1431.14331,4339.25391,1561.6178,3603.17236,1232.61218,792.980225,221.514709,80.2993774,52.2851944,19.9437141
1051.4021,4504.04883,1030.43323,4584.8252,1205.62317,4527.69971,1549.73267,5518.55566,1298.95215,348.365295,838.315491,156.331055,497.078888,20.2059746,69.6539917,21.2907791
1025.7959,5732,1201.67737,6050.61035,1142.26343,4185.64063,1444.49475,5178.27295,1829.6123,4601.51416,1483.6908,2671.43262,272.893921,34.8448753,64.4207001,37.9681587
1083.49329,5039.06006,1186.46619,5266.11816,1264.89404,4199.83887,1479.94751,2748.44165,1536.13086,4183.3999,756.287598,43.9167023,932.478882,120.162964,82.1471252,20.1821327
1166.03369,4660.26074,1082.78992,4264.87939,1253.24731,4543.0542,1718.74756,5770.06348,1293.25391,306.856628,998.592407,93.9011536,578.236572,38.3615494,66.5545502,12.6600266
1002.26404,4644.07227,1171.06433,5311.62012,978.577148,4356.96826,1643.74109,4905.31934,1805.56775,3849.10107,304.579742,19.6099281,696.849854,61.8219376,68.1996307,22.0060349
871.551025,4329.77686,1205.349,5596.93555,1114.47571,5243.92139,1318.38318,4578.12549,1042.0918,78.0940094,658.857849,50.4136086,533.783447,46.5750694,62.5729561,38.1469727
1100.58789,5005.51465,1247.1438,4649.60352,1223.68335,5066.18018,1480.81775,5124.92676,1812.2196,4528.78467,439.274323,20.8973885,461.471069,48.4824181,78.2132111,42.6411629
1255.65527,5581.39063,1141.66736,5556.40479,1244.00854,5445.98096,1500.36816,4769.19434,1735.29382,3824.6394,486.910339,27.7161598,246.763229,12.242794,134.479996,42.9272652
964.4151,3557.53906,1056.62341,4939.67529,1150.58423,4342.72266,1615.11902,4469.94287,927.126404,73.8978424,423.336029,24.9624252,466.489807,51.3076782,83.2915344,34.4157219
1187.33643,4990.4585,1156.79504,5129.15869,1226.54443,5259.5376,1652.05005,5321.75293,1619.02905,2349.6748,334.405884,12.8865242,209.271912,50.9977341,64.2538071,32.5202942
989.222534,4393.75635,1062.87,4368.18604,1391.8877,5098.70068,1663.78027,4114.27002,1615.92957,4170.37012,753.474243,50.5328178,678.169739,16.5224075,71.2394714,32.1149826
806.355469,2102.4585,1111.88892,5765.00879,1100.26599,5638.95703,1510.78699,4557.07324,2179.36035,4979.396,516.104675,29.7188759,280.43985,66.816803,75.5310059,24.4379044
1315.45068,2092.68335,1150.50073,4870.25977,1519.37012,5626.29688,1527.65515,5147.06396,1718.42578,4971.21826,328.969971,13.1130219,243.40152,4.61339951,79.1311264,19.9198723
1261.93762,5472.11182,1064.36011,5708.46777,1392.29297,4157.45996,1513.68384,5302.89404,2052.12842,5333.93604,1073.09814,144.088272,530.850891,48.6731529,90.9924469,33.724308
1033.75916,5461.89551,1159.16724,5328.91748,1405.1676,4924.97705,1695.44214,4120.33789,1505.32727,3714.85938,408.041473,10.5381012,283.67041,22.0417976,67.3532486,48.1128693
1111.69812,5205.57178,1065.93372,4638.00439,1535.61829,5915.03369,1330.70947,4774.9043,1562.10657,1205.44434,410.306458,28.0857086,347.805023,67.5797424,72.348114,64.0630722
1355.27844,5146.5752,1030.93384,4751.01465,1209.59277,4900.07422,1619.89929,3766.50098,1651.96655,3777.802,790.798645,91.3739166,333.213806,46.8492508,68.6168671,29.4923782
1017.32013,5115.87842,1284.1582,3978.16895,1308.25049,5399.72803,1612.86597,4776.07227,1489.03137,665.223572,649.487976,33.7839127,688.862793,33.2474709,49.8771667,11.7301941
1147.50867,5573.88086,1216.18506,3630.30444,1585.91272,4073.87012,1681.54236,5318.49854,1219.92822,1301.90845,509.262085,18.3224678,363.743317,16.1409378,74.3985138,7.40289688
1041.85339,3638.07666,1315.91553,5920.93457,1165.59265,5264.1748,1639.48535,5124.55713,1283.34766,190.043457,361.156464,24.1756439,422.143921,37.8251076,54.705143,28.7890434
964.951538,3867.95996,1026.90454,4662.14404,1235.18701,5629.07471,1660.00122,5033.46924,1579.92834,3641.1167,241.1604,19.9317932,201.368332,41.3537025,45.3591347,19.63377
1140.01038,4767.34619,1032.80542,5129.4209,808.811157,2549.93433,1468.63464,5549.41895,1217.71094,232.851501,1128.37549,207.531448,534.987427,37.1932983,72.2169876,6.0915947
1118.1355,3889.16724,1172.4353,6378.68652,1285.12378,5315.57813,1571.703,3306.31738,1199.56726,322.830688,698.375732,25.9637833,174.689301,11.8017197,66.7333603,22.1967697
1082.39648,5522.37012,1244.21118,5540.58545,982.189209,3917.05029,1559.38867,3764.47437,1746.39221,3832.99585,1026.82117,549.292542,721.609619,47.0161438,66.3876495,3.0040741
987.875488,5189.88379,1172.16113,5117.10645,1116.78833,4442.77539,1567.48291,5077.86279,1420.61707,814.962402,636.005371,33.7839127,319.373596,30.7798386,57.3396683,30.2433968
1027.39331,3502.7981,1208.67493,1521.56348,1465.85706,5839.82471,1695.3468,4653.13184,936.079041,106.227402,390.756134,18.632412,131.416321,16.951561,85.2823257,26.9055367
656.342529,1449.97839,1230.29944,4875.38574,1151.94324,5349.04004,1498.29382,3631.68726,1300.70447,647.532959,917.291626,165.379044,183.236603,23.663044,86.6413116,35.7508659
1219.59448,5081.76074,825.142883,1825.66638,1336.05005,4125.8335,1490.44995,4759.09717,1076.3645,87.7141953,702.071167,37.8012657,407.791138,22.7808952,76.174736,34.6422195
1046.9436,5422.40137,1250.19556,5238.65234,1131.68958,3804.32617,1858.48474,5775.29688,1438.62964,1989.93677,903.749451,76.7707825,226.986404,20.5636024,67.3770905,29.9096107
1116.64539,5048.14404,1045.79932,5816.32861,1311.07568,4678.47607,1347.73254,5309.09277,1643.56226,4426.75342,850.522522,325.751312,329.601776,31.4950943,71.5136566,48.4824181
945.484619,5235.25488,1255.65527,4851.77051,1251.05383,4494.54785,1510.29822,5340.95752,1877.79663,5129.68311,942.814331,192.308426,310.981262,85.6757202,58.2933426,11.8136406
1169.66968,3114.44995,1251.61414,5168.05664,956.177734,4360.18701,1610.56519,3818.44043,1251.39954,220.584869,441.205505,48.5897064,639.22406,42.8438187,55.9687614,55.9687614
1052.53455,1591.80164,250.339508,255.16748,1267.8385,3341.20996,1569.91479,3987.46729,1765.87109,4001.48633,610.017761,15.7594681,168.061249,38.6476517,65.279007,44.2504883
965.058777,4336.29736,1331.62732,5871.16504,1203.35815,5752.16992,958.406921,3196.31104,1460.76685,4050.07593,333.559509,22.7093697,313.186646,10.5977058,69.3559647,38.6357307
1097.82214,5451.95361,1197.49304,5402.77979,1219.16528,5329.74023,1545.9895,4850.16113,1113.60547,79.035759,523.3526,29.7904015,135.43367,21.7437744,70.4646149,28.0737877
1010.96631,4544.90186,1144.45691,5429.30371,1165.05627,4847.01416,1625.15637,4648.88818,1752.99646,2214.00269,349.0448,34.8925591,599.527344,44.965744,60.0337982,24.2114067
1063.44226,5448.54395,1625.21606,7184.61279,1217.28186,4866.95752,1561.46289,5176.4248,1321.13696,640.821472,1751.89966,2255.74976,512.981445,13.9713287,69.2844391,11.2891197
941.884521,5069.14844,1125.40723,4789.04248,2259.65967,2706.08667,1612.34143,5289.11328,1335.50171,1438.96338,572.836426,43.4756279,258.696075,37.6701355,82.1232758,51.7129898
906.348206,5142.78418,1017.797,4375.0166,1242.97144,4875.54053,1276.052,3096.69971,1349.21069,4423.16553,813.25769,57.4946404,302.219391,30.4698944,82.0875168,25.8207321
969.183472,4784.66748,1056.55188,4923.04541,1072.62134,5285.41797,1285.33838,5090.54639,1705.18164,3521.46631,1006.66284,31.6262245,385.653961,35.8462334,66.5068665,26.7148018
1069.87952,5358.2666,1130.78357,5884.17041,1225.90063,5289.57861,1517.74878,4947.26904,1811.62354,4817.91504,709.843628,35.0236893,745.296509,41.9378281,64.5518341,13.1845474
1099.45532,5103.14697,1116.88379,5660.56982,1255.17847,5173.46875,1776.38525,5134.37988,1399.02832,3275.59717,1503.89673,106.096268,417.566284,19.0854073,71.6328583,6.67572021
1237.35669,5052.07764,1201.22437,5588.25732,1304.14966,5241.83496,1396.51294,5184.41211,1877.04565,3820.77686,970.506653,72.5150146,532.567505,40.9603119,83.2438507,21.2788582
1282.57275,4235.54199,1242.85217,2977.20435,1268.44641,5749.86914,1922.78625,4854.48828,1282.28662,288.522247,389.671326,22.5305557,208.520889,21.147728,71.7043915,25.9876251
1131.59424,5001.65234,1117.13403,5059.37354,1337.23022,5721.34277,1660.43042,3024.6853,1607.69226,782.513611,1026.4635,156.104568,322.115417,16.5462494,66.1611557,243.115417
918.710205,4973.57861,1129.67493,4558.94482,1181.74548,5572.05664,1368.41541,5664.39648,1666.06909,104.928017,946.044922,149.54805,133.883957,23.8060951,65.1240387,37.0740891
1267.6239,5542.71924,1143.95618,4766.51172,2070.28394,3519.02246,1366.36499,1235.12744,1394.41492,2249.05005,1079.08252,626.754761,347.709656,22.7332115,54.8362732,16.1290169
1137.23279,5821.75244,1213.38367,5906.56982,1340.52039,5531.09668,1437.74744,2131.24756,1287.63916,157.606598,990.67688,76.8542328,459.921356,45.7406044,75.9243927,19.4311142
1147.98547,4607.34375,1178.86072,6114.01807,1101.37463,4724.13281,1390.49292,5123.90137,1108.52722,252.783295,910.067566,57.9237938,326.609619,25.9995461,78.3205032,38.2304192
1024.63965,5100.7749,1240.99255,4731.82178,916.981689,2626.55029,1724.94653,5701.63721,1153.52869,315.797333,913.023926,81.4318695,177.383423,40.5311584,68.151947,32.2937965
1113.45056,4409.07471,1269.47168,2654.43335,25.0935555,1.65700912,1645.06433,5078.36328,1762.84314,2598.8103,535.631165,13.5183334,529.86145,18.9185143,63.598156,33.4024429
884.628296,3542.2207,1242.1012,5825.93701,1112.36572,3990.86475,1385.34302,4391.07422,1899.59998,3267.5625,968.658936,247.347351,313.675415,42.1762466,115.060806,8.76188278
918.62677,4294.896,976.39563,4399.06104,1092.8512,6531.04785,1626.53918,5038.13037,1736.65283,5372.04736,917.303589,59.8669052,493.848328,28.8009644,62.0961189,39.3509865
1129.9491,5405.6167,1092.04053,5318.39111,1398.61108,6676.92432,1580.54834,4010.68921,1767.61145,5347.00146,345.015533,10.5977058,201.833252,13.2918358,76.5919647,23.0908394
996.124756,4918.87354,1247.42981,5466.56836,1016.65259,3554.67798,1475.45337,5056.58398,1236.48645,243.413452,1100.19446,240.385529,370.693207,12.2904778,74.2316284,16.6296959
41.5086746,5.2690506,1317.2627,1974.74951,1221.01306,6230.35449,1578.8197,5464.0293,1604.09216,3800.51147,420.570374,38.5761261,214.552887,27.2274017,46.9565392,20.2059746
1287.26953,5520.09326,1121.23486,3670.54932,976.121399,4759.01367,1411.92676,4655.7666,1329.17163,497.305389,1232.06372,1459.43164,194.93103,35.1190567,79.3099365,26.5955925
1161.93298,5147.31396,1179.65942,5519.59277,1060.90308,6184.84033,1365.64966,4432.38037,1240.53955,686.120972,494.122498,27.9426575,172.746185,6.3419342,90.6109772,36.5376472
1196.89697,6234.57422,1303.75623,5241.63232,1286.22058,5965.2207,1578.87939,5425.98975,1866.24524,2584.55273,431.728363,58.221817,259.888184,23.3650208,81.7894897,14.3051147
1028.06091,5345.46387,1122.88,5041.5752,1367.1637,6181.33545,1562.55957,4258.23926,1287.20996,210.666656,1159.35803,237.143036,187.32547,8.39233398,68.5214996,19.9913979
951.23053,3457.15283,1222.41968,5567.59814,1339.97205,5653.52441,1624.67957,5516.2666,1224.67285,608.527649,1560.60461,2366.80518,615.012634,32.1507454,79.5960388,37.3959541
1093.25647,4918.38477,965.797913,5347.04932,1382.97083,2309.79932,1376.98645,2646.64893,1022.67267,176.608566,638.759155,17.9052353,406.813629,26.3094902,68.60495,20.7901001
1154.9353,3963.70898,963.175293,5271.42285,1199.59119,6143.82031,1934.28992,5679.65527,1041.42432,102.794174,739.7771,36.8714333,361.168396,23.4365463,94.0203705,40.6146049
1087.53442,5115.13965,1201.02173,4996.77637,1269.72192,4966.37842,1679.17017,5606.4248,1099.77722,323.569763,933.39679,24.1518021,288.510315,26.4763832,65.5412674,39.9708748
1056.61157,4794.09717,1128.99536,5713.41504,1424.34839,6302.6665,1709.06787,6125.73633,1380.74158,412.189972,521.612183,20.4801559,398.373596,21.3980675,68.3665314,31.9123268
936.448547,4813.45654,1402.97412,4637.67041,898.21814,6261.47998,1575.58923,6214.78564,1712.5249,4223.37061,1245.68945,1185.72717,737.881653,39.3271446,69.4036484,19.8841095
998.771179,5295.15723,1207.00598,5385.89941,1328.30139,6118.88184,1657.78394,5996.60889,1506.93652,557.1604,584.495056,38.6118889,652.182129,31.542778,96.9648361,23.4365463
